Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SellerAge,SellerName
1293,70,RM,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Stone,0,0,994,994,GasA,TA,N,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,107.5,59,Arthur Knell
1294,60,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,194,0,638,832,GasA,TA,Y,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,2,528,Y,0,28,0,0,259,0,0,3,2006,WD,Normal,162.9,73,Amy Bayliff
1295,20,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,TA,TA,CBlock,167,0,697,864,GasA,TA,Y,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,2,572,N,0,0,0,0,0,0,0,4,2006,WD,Normal,115.0,48,Josephine Griffin
1296,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1016,0,36,1052,GasA,Gd,Y,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,1,288,Y,356,0,0,0,0,0,0,11,2006,WD,Normal,138.5,59,Rose Rosasco
1297,20,RL,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,776,0,344,1120,GasA,Gd,Y,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,2,525,Y,192,20,123,0,0,0,0,12,2008,WD,Normal,155.0,45,Dawn Bennett
1298,180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,547,0,0,547,GasA,Gd,Y,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,2,525,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140.0,33,James Deleon
1299,60,RL,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Ex,TA,PConc,5644,0,466,6110,GasA,Ex,Y,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,2,1418,Y,214,292,0,0,0,480,0,1,2008,New,Partial,160.0,58,Linda Williams
1300,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,340,906,0,1246,GasA,Ex,Y,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154.0,35,Robert Coulson
1301,60,RL,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,694,0,284,978,GasA,Ex,Y,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,2,490,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,225.0,62,Donnie Omar
1302,70,RL,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,547,0,224,771,GasA,Fa,Y,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,1,213,P,0,0,0,0,224,0,0,11,2009,WD,Normal,177.5,79,Kyle Joseph
1303,60,RL,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,740,0,425,1165,GasA,Ex,Y,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,3,844,Y,309,78,0,0,0,0,0,12,2006,WD,Normal,290.0,91,Guillermo Hance
1304,20,RL,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1616,1616,GasA,Ex,Y,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,3,834,Y,208,59,0,0,0,0,0,4,2006,WD,Normal,232.0,46,Jeannie Webb
1305,160,RM,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,976,976,GasA,Ex,Y,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,2,380,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130.0,70,Steven Shelton
1306,20,RL,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1572,0,80,1652,GasA,Ex,Y,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,2,840,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,325.0,35,Raquel Moreno
1307,120,RL,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1368,1368,GasA,Ex,Y,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,2,474,Y,132,35,0,0,0,0,0,9,2006,New,Partial,202.5,25,Holley Cannaday
1308,20,RL,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,746,0,244,990,GasA,Ex,Y,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,138.0,44,Louis Johnson
1309,20,RM,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,144,608,172,924,GasA,Ex,Y,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,2,528,Y,0,36,0,0,0,0,0,5,2008,WD,Normal,147.0,86,Percy Tan
1310,20,RL,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1200,0,78,1278,GasA,Gd,Y,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,2,496,Y,112,51,0,0,0,0,0,6,2008,WD,Normal,179.2,49,David Gil
1311,20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,PConc,1406,0,496,1902,GasA,TA,Y,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,2,567,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,335.0,25,Antonio Brown
1312,20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,925,0,349,1274,GasA,Ex,Y,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,2,508,Y,264,98,0,0,0,0,0,1,2007,New,Partial,203.0,89,Pamela Avery
1313,60,RL,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,482,0,971,1453,GasA,Ex,Y,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,2,750,Y,500,0,0,0,0,0,0,6,2007,WD,Normal,302.0,66,Andre Ackerman
1314,60,RL,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1393,1393,GasA,Ex,Y,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,3,779,Y,668,30,0,0,0,0,0,5,2010,WD,Normal,333.168,65,Patricia Kramer
1315,20,RL,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,732,0,216,948,GasA,Ex,Y,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,1,280,Y,0,36,0,0,0,0,0,10,2007,WD,Normal,119.0,70,Dianne Gomez
1316,60,RL,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,500,276,176,952,GasA,TA,Y,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,2,576,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,206.9,99,Tiffany Lewis
1317,20,RL,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1622,1622,GasA,Ex,Y,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,3,860,Y,172,42,0,0,0,0,0,1,2009,WD,Normal,295.493,68,Andrea Houghton
1318,120,FV,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1352,1352,GasA,Ex,Y,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,2,466,Y,0,241,0,0,0,0,0,4,2007,New,Partial,208.9,71,Karl Carey
1319,20,RL,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1753,1753,GasA,Ex,Y,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,3,748,Y,198,150,0,0,0,0,0,8,2006,WD,Normal,275.0,83,Lowell Dilliard
1320,20,RL,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,492,0,372,864,GasA,Ex,Y,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,1,248,Y,0,0,0,0,0,0,0,2,2007,WD,Normal,111.0,92,Monica Pennisi
1321,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,189,661,628,1478,GasA,Gd,Y,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,2,442,Y,114,0,0,0,216,0,0,6,2009,WD,Normal,156.5,40,Simon Adams
1322,20,RL,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0,0,0,0,Floor,TA,N,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,1,287,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,72.5,69,Joan Taylor
1323,60,RL,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,674,0,76,750,GasA,Ex,Y,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,2,564,Y,240,39,0,0,0,0,0,6,2010,WD,Normal,190.0,77,Allan Hodgkiss
1324,30,RL,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,Fa,TA,CBlock,280,0,140,420,GasA,Gd,Y,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,0,0,Y,164,0,0,0,0,0,0,12,2009,WD,Normal,82.5,68,Christopher Johnson
1325,20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1795,1795,GasA,Ex,Y,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,3,895,Y,0,49,0,0,0,0,0,2,2007,New,Partial,147.0,22,Evonne Ford
1326,30,RM,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,0,0,796,796,GasA,Fa,N,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,0,0,N,0,0,100,0,0,0,0,1,2008,WD,Normal,55.0,81,Ronald Blanding
1327,30,RH,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,544,0,0,544,GasA,Ex,Y,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,0,0,Y,0,0,286,0,0,0,0,5,2007,WD,Normal,79.0,46,David Dykeman
1328,20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,641,0,175,816,GasA,Ex,Y,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,1,264,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,130.5,23,Sherrie Koenen
1329,50,RM,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,Gd,Gd,BrkTil,493,0,1017,1510,GasW,Ex,Y,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,2,520,Y,0,547,0,0,480,0,1150,6,2008,WD,Normal,256.0,61,James Pryor
1330,60,RL,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,935,935,GasA,Gd,Y,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,2,462,Y,0,28,0,0,0,0,0,6,2006,WD,Normal,176.5,29,Delbert Montague
1331,20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1588,1588,GasA,Ex,Y,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,3,825,Y,144,45,0,0,0,0,0,12,2007,WD,Normal,227.0,66,Sandra Montville
1332,80,RL,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,483,0,428,911,GasA,Gd,Y,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,132.5,57,Patricia Niswander
1333,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,690,0,126,816,GasA,Ex,Y,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,1,288,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,100.0,36,Alice Cookerly
1334,50,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,803,803,GasA,Ex,Y,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,1,297,Y,0,65,190,0,0,0,0,7,2006,WD,Normal,125.5,60,Gregory Collins
1335,160,RM,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,765,0,0,765,GasA,TA,Y,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,2,440,Y,0,36,0,0,0,0,0,5,2009,WD,Normal,125.0,65,Edith Hollander
1336,20,RL,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,686,0,664,1350,GasA,TA,Y,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,2,630,Y,0,16,0,0,0,0,0,4,2009,WD,Normal,167.9,84,Dewayne Smith
1337,90,RL,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0,0,1656,1656,GasA,TA,Y,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,2,506,Y,0,211,0,0,0,0,0,11,2008,WD,Normal,135.0,41,Dennis Mccormick
1338,30,RM,4118,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,693,693,Grav,Fa,N,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,0,0,N,0,20,0,0,0,0,0,3,2006,WD,Normal,52.5,68,Robert Hughes
1339,60,RL,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,700,0,216,916,GasA,Ex,Y,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,2,492,Y,146,91,0,0,0,0,0,6,2006,WD,Normal,200.0,29,Shelly Donelson
1340,20,RL,9560,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,360,0,504,864,GasA,Ex,Y,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,128.5,31,Mary Sanchez
1341,20,RL,8294,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,858,858,GasA,TA,Y,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,4,480,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,123.0,18,Derrick Brown
1342,20,RL,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,814,0,300,1114,GasA,Ex,Y,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,2,576,Y,0,78,0,0,0,0,0,7,2008,WD,Normal,155.0,90,Merle Taylor
1343,60,RL,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1284,1284,GasA,Ex,Y,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,2,647,Y,192,87,0,0,0,0,0,8,2007,WD,Normal,228.5,20,Alan White
1344,50,RL,7558,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,TA,TA,BrkTil,0,0,896,896,GasA,Gd,Y,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,2,342,Y,0,0,0,0,0,0,0,3,2009,WD,Normal,177.0,79,Jamar Anderson
1345,60,RL,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,728,728,GasA,Ex,Y,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,2,440,Y,0,0,0,0,0,0,0,7,2007,New,Partial,155.835,21,Alissa Naylor
1346,30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,TA,TA,PConc,250,0,710,960,GasA,Gd,Y,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,1,308,Y,0,0,168,0,0,0,0,7,2007,WD,Normal,108.5,61,Pete Holcomb
1347,20,RL,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,TA,TA,CBlock,297,68,1203,1568,GasA,TA,Y,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,2,508,Y,0,80,0,290,0,0,0,6,2006,WD,Normal,262.5,72,Janis Williams
1348,20,RL,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,80,0,1652,1732,GasA,Ex,Y,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,3,712,Y,0,0,0,0,0,0,0,5,2007,New,Partial,283.463,62,Barbara Sparks
1349,20,RL,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1443,0,39,1482,GasA,Ex,Y,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,2,514,Y,402,25,0,0,0,0,0,8,2007,WD,Normal,215.0,97,David Moore
1350,70,RM,5250,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,259,0,425,684,OthW,Fa,N,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,0,0,Y,0,54,20,0,0,0,0,12,2008,WD,Normal,122.0,94,Brenda Sterling
1351,90,RL,11643,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,500,0,748,1248,GasA,TA,Y,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,4,968,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,200.0,97,Larry Distefano
1352,60,RL,9247,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,319,0,539,858,GasA,Ex,Y,858,858,0,1716,0,0,1,1,4,1,TA,8,Typ,1,2,490,Y,0,84,0,0,120,0,0,3,2008,WD,Normal,171.0,47,Patricia Lucas
1353,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,0,0,698,698,GasA,TA,Y,786,390,0,1176,0,0,1,0,2,1,TA,4,Typ,0,2,624,N,210,0,0,0,0,0,0,7,2009,WD,Normal,134.9,66,Christopher Brown
1354,50,RL,14720,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,816,0,1217,2033,GasA,Ex,Y,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,3,666,Y,283,86,0,0,0,0,0,3,2010,WD,Normal,410.0,66,Leola Raines
1355,60,RL,10316,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,735,0,257,992,GasA,Ex,Y,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,1,3,839,Y,0,184,0,0,0,0,0,6,2008,WD,Normal,235.0,78,Gabriela Tinkle
1356,80,RL,10192,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,570,570,GasA,Gd,Y,1222,698,0,1920,0,0,3,0,4,1,Gd,8,Typ,1,2,487,Y,0,98,0,0,0,0,0,9,2006,WD,Normal,170.0,35,Rosemary Lineberry
1357,20,RL,9477,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,340,0,524,864,GasA,TA,Y,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,1,264,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,110.0,38,Sarah Mccauley
1358,20,RL,12537,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,734,0,344,1078,GasA,Ex,Y,1078,0,0,1078,1,0,1,1,3,1,TA,6,Typ,1,2,500,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,149.9,78,John Workman
